Id,SalePrice
2735,155011.77255223252
2736,153921.37940997965
2737,146074.83379709892
2738,155591.60217297217
2739,167209.68007956812
2740,157366.9510410868
2741,158594.80162426922
2742,167200.64878624113
2743,156311.62173271726
2744,155514.271144887
2745,152324.48868775438
2746,150761.68518994097
2747,171032.02506555867
2748,142653.52162813366
2749,147438.8034659766
2750,149233.97715089592
2751,147212.39844116318
2752,212676.63523992637
2753,160312.1657580337
2754,173518.9950956196
2755,148090.01929946995
2756,134017.45183003152
2757,132427.08289848687
2758,131138.3095339731
2759,167142.61722393424
2760,154536.67813525943
2761,153181.4592552702
2762,159208.63287531154
2763,183930.1239779048
2764,183562.79874826787
2765,213338.00057979318
2766,163968.14599408553
2767,133530.2713744505
2768,153908.74407170108
2769,155697.75211452015
2770,174000.67961042066
2771,145653.6733957325
2772,150208.34920472483
2773,157640.61962416692
2774,155361.74915463358
2775,155408.26989302033
2776,164116.22019440072
2777,177425.24433015264
2778,164807.2565923547
2779,156202.55457519548
2780,142881.5789014369
2781,138501.58866006395
2782,134471.6540828492
2783,135295.3829833992
2784,146306.80273631166
2785,156524.4563773445
2786,134716.0678229143
2787,139503.7316919676
2788,133729.69134084287
2789,203454.03690223725
2790,132680.88506498377
2791,142556.16093960506
2792,138081.754351373
2793,165779.29556907804
2794,138217.59577014373
2795,137310.3697762725
2796,139295.39190357318
2797,171865.29196676938
2798,148760.9722498166
2799,134491.90054052635
2800,130057.38209640559
2801,142904.79791324312
2802,157708.05955165633
2803,169903.47785380587
2804,164939.3418450654
2805,131348.59948634508
2806,139295.39190357318
2807,172959.72662288442
2808,156146.5171570129
2809,145655.65036005166
2810,152893.0509373342
2811,158709.10115279714
2812,152629.66707580994
2813,163665.9253916452
2814,170098.8143000326
2815,137532.89434853254
2816,203887.38062084845
2817,148087.834837164
2818,144380.79424407327
2819,185874.79492639063
2820,154126.19749800613
2821,136956.77100849836
2822,171655.61953821057
2823,195894.48757549227
2824,170588.3159356766
2825,163275.04546299053
2826,148214.71751302743
2827,159846.62445438217
2828,199132.91601528146
2829,179479.3907821197
2830,214042.65580512866
2831,183965.40670287533
2832,195672.5539810537
2833,233163.97002930008
2834,197139.24845191045
2835,193328.13152017017
2836,187625.31909514556
2837,171561.9347014357
2838,156164.4400424619
2839,180856.77584529232
2840,183197.40404019412
2841,193196.16861488044
2842,198421.7042264346
2843,150516.51189238066
2844,157562.8637908668
2845,145614.7979372994
2846,196815.61973275547
2847,180226.43761548883
2848,211006.92525600502
2849,202296.05906842955
2850,258916.50769653337
2851,214424.5459932262
2852,214393.55856909367
2853,209734.78767798416
2854,155846.225667538
2855,195943.18767896574
2856,194946.69278363537
2857,187625.31909514556
2858,195133.12480916147
2859,155289.49702967997
2860,146225.0155088733
2861,156330.82851078137
2862,194946.69278363537
2863,146405.163478591
2864,225620.3967480248
2865,149694.22043247326
2866,182681.59020103113
2867,131822.65727659906
2868,151469.29203121617
2869,150861.6548298309
2870,163591.590562863
2871,148070.36745806018
2872,128159.89446468331
2873,132463.09102527762
2874,160341.6329800885
2875,143012.9244386858
2876,175951.29030807727
2877,158893.54159238664
2878,179859.21102546522
2879,158279.75438599323
2880,141390.88373825545
2881,159218.9124389606
2882,163504.3347120384
2883,180120.87554949604
2884,196210.77858009297
2885,171369.55710987854
2886,169263.98688859987
2887,137507.13112274645
2888,150595.24807768915
2889,127987.01095691789
2890,130965.42602620776
2891,161301.8120285001
2892,128450.67383600975
2893,137520.5448554119
2894,127987.01095691789
2895,248012.43430927527
2896,230170.46931992556
2897,179827.33344143457
2898,167717.51934445865
2899,212095.09463118366
2900,165458.79574777852
2901,174351.54038380302
2902,174369.9692943321
2903,279662.0423121889
2904,303287.85812943825
2905,150797.55079489131
2906,197367.07858226035
2907,140621.96588646292
2908,146596.6934860105
2909,159043.85534335306
2910,136846.55658192065
2911,134658.71191581996
2912,155728.69367902118
2913,136846.55658192065
2914,133095.9147852141
2915,133095.9147852141
2916,134658.71191581996
2917,161400.07741443056
2918,144543.42286999355
2919,205109.4249081323
